Gene ID	Gene Symbol	
140545	RNF32	
79174	CRELD2	
6346	CCL1	
79148	MMP28	
51054	PLEKHA8P1	
54556	ING3	
140459	ASB6	
22918	CD93	
1365	CLDN3	
22977	AKR7A3	
8630	HSD17B6	
4752	NEK3	
2047	EPHB1	
9123	SLC16A3	
11316	COPE	
23261	CAMTA1	
51179	HAO2	
79959	CEP76	
4090	SMAD5	
112950	MED8	
3805	KIR2DL4	
8554	PIAS1	
6424	SFRP4	
3263	HPX	
54518	APBB1IP	
79573	TTC13	
8412	BCAR3	
8973	CHRNA6	
3854	KRT6B	
8519	IFITM1	
80230	RUFY1	
2971	GTF3A	
4121	MAN1A1	
3694	ITGB6	
8178	ELL	
80183	RUBCNL	
23271	CAMSAP2	
6881	TAF10	
3983	ABLIM1	
6003	RGS13	
80237	ELL3	
661	POLR3D	
22836	RHOBTB3	
6364	CCL20	
23604	DAPK2	
339448	C1orf174	
6320	CLEC11A	
51582	AZIN1	
7100	TLR5	
55301	OLAH	
6610	SMPD2	
27339	PRPF19	
10129	FRY	
839	CASP6	
79134	TMEM185B	
5329	PLAUR	
25907	TMEM158	
23060	ZNF609	
2824	GPM6B	
3665	IRF7	
2885	GRB2	
23120	ATP10B	
7052	TGM2	
51601	LIPT1	
51776	MAP3K20	
27290	SPINK4	
55287	TMEM40	
2618	GART	
55226	NAT10	
3480	IGF1R	
11001	SLC27A2	
11321	GPN1	
6158	RPL28	
3641	INSL4	
25909	AHCTF1	
10113	PREB	
64344	HIF3A	
1956	EGFR	
5050	PAFAH1B3	
23428	SLC7A8	
57161	PELI2	
25888	ZNF473	
55654	TMEM127	
4800	NFYA	
6640	SNTA1	
10485	MIR9-1HG	
175	AGA	
3687	ITGAX	
79682	CENPU	
55656	INTS8	
6284	S100A13	
84223	DRC9	
5594	MAPK1	
23318	TUT4	
54920	DUS2	
2539	G6PD	
3145	HMBS	
9722	NOS1AP	
3043	HBB	
55181	SMG8	
4938	OAS1	
54819	ZCCHC10	
64151	NCAPG	
11107	PRDM5	
5764	PTN	
1555	CYP2B6	
11234	HPS5	
1950	EGF	
64786	TBC1D15	
22996	TTC39A	
5293	PIK3CD	
80224	NUBPL	
56941	HMCES	
253461	ZBTB38	
127833	SYT2	
8744	TNFSF9	
2004	ELK3	
26052	DNM3	
6646	SOAT1	
174	AFP	
5783	PTPN13	
8706	B3GALNT1	
308	ANXA5	
220	ALDH1A3	
5409	PNMT	
865	CBFB	
1233	CCR4	
63894	VIPAS39	
26994	RNF11	
51741	WWOX	
23309	SIN3B	
9865	TRIL	
4000	LMNA	
3122	HLA-DRA	
3362	HTR6	
4332	MNDA	
783	CACNB2	
53407	STX18	
4237	MFAP2	
23067	SETD1B	
11156	PTP4A3	
7884	SLBP	
54546	RNF186	
22839	DLGAP4	
1102	RCBTB2	
5071	PRKN	
2	A2M	
64850	ETNPPL	
26476	OR10J1	
10950	BTG3	
55127	HEATR1	
55186	SLC25A36	
5698	PSMB9	
29926	GMPPA	
5260	PHKG1	
6663	SOX10	
55295	KLHL26	
8270	LAGE3	
80024	SLC8B1	
6754	SSTR4	
23484	LEPROTL1	
55843	ARHGAP15	
4157	MC1R	
2199	FBLN2	
57731	SPTBN4	
8708	B3GALT1	
5704	PSMC4	
91977	MYOZ3	
55239	OGFOD1	
60370	AVPI1	
9136	RRP9	
55608	ANKRD10	
9886	RHOBTB1	
701	BUB1B	
55161	TMEM33	
4644	MYO5A	
563	AZGP1	
5581	PRKCE	
11064	CNTRL	
7095	SEC62	
93081	TEX30	
81792	ADAMTS12	
4137	MAPT	
989	SEPTIN7	
6897	TARS1	
3356	HTR2A	
163486	DENND1B	
2275	FHL3	
5270	SERPINE2	
5176	SERPINF1	
100507436	MICA	
22821	RASA3	
80148	SLC66A2	
4163	MCC	
51778	MYOZ2	
11065	UBE2C	
2658	GDF2	
1602	DACH1	
9493	KIF23	
10549	PRDX4	
54885	TBC1D8B	
7644	ZNF91	
2119	ETV5	
51171	HSD17B14	
347733	TUBB2B	
29107	NXT1	
23614	PPY2P	
11104	KATNA1	
7433	VIPR1	
221981	THSD7A	
104	ADARB1	
7345	UCHL1	
11281	POU6F2	
6604	SMARCD3	
51635	DHRS7	
81491	GPR63	
3764	KCNJ8	
6688	SPI1	
10001	MED6	
10579	TACC2	
10247	RIDA	
57608	JCAD	
9982	FGFBP1	
26249	KLHL3	
55776	SAYSD1	
5502	PPP1R1A	
6019	RLN2	
10160	FARP1	
8884	SLC5A6	
7082	TJP1	
6616	SNAP25	
7750	ZMYM2	
796	CALCA	
10900	RUNDC3A	
7203	CCT3	
1457	CSNK2A1	
56890	SAXO6	
26263	FBXO22	
29902	FAM216A	
23366	MATCAP2	
55061	SUSD4	
51454	GULP1	
11140	CDC37	
9731	CEP104	
80036	TRPM3	
79077	DCTPP1	
10574	CCT7	
5805	PTS	
6462	SHBG	
1793	DOCK1	
79609	VCPKMT	
3958	LGALS3	
23286	WWC1	
2590	GALNT2	
84168	ANTXR1	
259217	HSPA12A	
4682	NUBP1	
7225	TRPC6	
26608	TBL2	
79659	DYNC2H1	
10865	ARID5A	
10396	ATP8A1	
55282	LRRC36	
51065	RPS27L	
7841	MOGS	
9934	P2RY14	
10237	SLC35B1	
2027	ENO3	
4982	TNFRSF11B	
10313	RTN3	
9200	HACD1	
79785	RERGL	
79054	TRPM8	
8543	LMO4	
3237	HOXD11	
11237	RNF24	
63978	PRDM14	
2531	KDSR	
1408	CRY2	
10223	GPA33	
51430	SUCO	
29104	HEMK2	
10897	YIF1A	
1196	CLK2	
6658	SOX3	
7134	TNNC1	
746	TMEM258	
3191	HNRNPL	
2950	GSTP1	
81551	STMN4	
10148	EBI3	
1978	EIF4EBP1	
54508	EPB41L4A-DT	
200316	APOBEC3F	
6503	SLA	
2983	GUCY1B1	
5982	RFC2	
81873	ARPC5L	
841	CASP8	
9509	ADAMTS2	
80233	FAAP100	
10529	NEBL	
9949	AMMECR1	
7035	TFPI	
79036	KXD1	
7015	TERT	
9601	PDIA4	
5604	MAP2K1	
952	CD38	
7798	LUZP1	
8404	SPARCL1	
4329	ALDH6A1	
306	ANXA3	
79834	PEAK1	
10991	SLC38A3	
5688	PSMA7	
7574	ZNF26	
85360	SYDE1	
55346	TCP11L1	
54873	PALMD	
22889	KHDC4	
11130	ZWINT	
79888	LPCAT1	
27292	DIMT1	
51196	PLCE1	
8842	PROM1	
79868	ALG13	
120227	CYP2R1	
7783	ZP2	
79084	WDR77	
2904	GRIN2B	
6001	RGS10	
9034	CCRL2	
54811	ZNF562	
4608	MYBPH	
100288413	ERVMER34-1	
8491	MAP4K3	
22888	UBOX5	
10550	ARL6IP5	
4170	MCL1	
11262	SP140	
219333	USP12	
9058	SLC13A2	
50852	TRAT1	
3123	HLA-DRB1	
55818	KDM3A	
51816	ADA2	
27044	SND1	
2263	FGFR2	
26285	CLDN17	
397	ARHGDIB	
10467	ZNHIT1	
2534	FYN	
5743	PTGS2	
1909	EDNRA	
10421	CD2BP2	
9444	QKI	
2937	GSS	
8821	INPP4B	
6521	SLC4A1	
3561	IL2RG	
92104	IFT70A	
1949	EFNB3	
2323	FLT3LG	
51009	DERL2	
8394	PIP5K1A	
9521	EEF1E1	
57476	GRAMD1B	
8872	CDC123	
9289	ADGRG1	
26658	OR7C2	
5793	PTPRG	
23649	POLA2	
66002	CYP4F12	
7089	TLE2	
6095	RORA	
51412	ACTL6B	
25775	YWHAH-AS1	
5428	POLG	
2191	FAP	
26108	PYGO1	
2903	GRIN2A	
55210	ATAD3A	
2081	ERN1	
262	AMD1	
79963	ABCA11P	
54551	MAGEL2	
57572	DOCK6	
57110	PLAAT1	
90586	AOC4P	
25787	-	
23632	CA14	
10225	CD96	
54707	GPN2	
26007	TKFC	
26973	CHORDC1	
7461	CLIP2	
9553	MRPL33	
8811	GALR2	
64919	BCL11B	
10038	PARP2	
81618	ITM2C	
3486	IGFBP3	
79037	PVRIG	
151011	SEPTIN10	
51101	ZC2HC1A	
1902	LPAR1	
8870	IER3	
64859	NABP1	
10394	PRG3	
64081	PBLD	
6540	SLC6A13	
54496	PRMT7	
6455	SH3GL1	
56913	C1GALT1	
822	CAPG	
79850	TLCD3A	
3597	IL13RA1	
51015	ISOC1	
2634	GBP2	
2162	F13A1	
6603	SMARCD2	
819	CAMLG	
3574	IL7	
2252	FGF7	
26229	B3GAT3	
2009	EML1	
2251	FGF6	
50628	GEMIN4	
155400	NSUN5P1	
6656	SOX1	
23127	COLGALT2	
53822	FXYD7	
64398	PALS1	
3704	ITPA	
6421	SFPQ	
3308	HSPA4	
406	BMAL1	
640	BLK	
336	APOA2	
8527	DGKD	
8829	NRP1	
114	ADCY8	
5433	POLR2D	
10244	RABEPK	
3082	HGF	
9790	BMS1	
10419	PRMT5	
2633	GBP1	
2925	GRPR	
7849	PAX8	
101928649	CTC-338M12.4	
3884	KRT33B	
79796	ALG9	
3222	HOXC5	
9891	NUAK1	
10409	BASP1	
1733	DIO1	
6614	SIGLEC1	
81606	LBH	
57707	MEAK7	
219699	UNC5B	
80169	CTC1	
9863	MAGI2	
9183	ZW10	
89845	ABCC10	
2938	GSTA1	
132	ADK	
6528	SLC5A5	
9436	NCR2	
10491	CRTAP	
1111	CHEK1	
79654	HECTD3	
404281	YY2	
25928	SOSTDC1	
114049	BUD23	
23615	PYY2	
9737	GPRASP1	
3661	IRF3	
4320	MMP11	
11144	DMC1	
10855	HPSE	
127703	C1orf216	
115201	ATG4A	
58486	ZBED5	
23601	CLEC5A	
10211	FLOT1	
2301	FOXE3	
84162	BLTP1	
22994	CEP131	
4001	LMNB1	
83743	GRWD1	
55703	POLR3B	
6768	ST14	
7011	TEP1	
64816	CYP3A43	
25829	TMEM184B	
51465	UBE2J1	
6776	STAT5A	
23131	GPATCH8	
9258	MFHAS1	
10057	ABCC5	
6251	RSU1	
26521	TIMM8B	
9044	BTAF1	
53947	A4GALT	
1300	COL10A1	
728361	OVOL3	
23092	ARHGAP26	
7153	TOP2A	
9121	SLC16A5	
3364	HUS1	
5859	QARS1	
173	AFM	
9775	EIF4A3	
9600	PITPNM1	
11056	DDX52	
2066	ERBB4	
79587	CARS2	
23221	RHOBTB2	
10753	CAPN9	
7480	WNT10B	
22875	ENPP4	
54840	APTX	
8725	URI1	
29974	A1CF	
650	BMP2	
57408	LRTM1	
8227	AKAP17A	
10111	RAD50	
7374	UNG	
22882	ZHX2	
1659	DHX8	
2735	GLI1	
23389	MED13L	
6590	SLPI	
10978	CLP1	
1604	CD55	
2321	FLT1	
80201	HKDC1	
301	ANXA1	
23767	FLRT3	
1576	CYP3A4	
4629	MYH11	
10944	C11orf58	
29995	LMCD1	
3185	HNRNPF	
79161	TMEM243	
402055	SRRD	
2167	FABP4	
51200	CPA4	
5768	QSOX1	
80168	MOGAT2	
9603	NFE2L3	
3775	KCNK1	
133	ADM	
51310	SLC22A17	
2703	GJA8	
3301	DNAJA1	
8803	SUCLA2	
249	ALPL	
1936	EEF1D	
9037	SEMA5A	
2203	FBP1	
25858	CATSPERZ	
55247	NEIL3	
6649	SOD3	
140885	SIRPA	
57126	CD177	
2316	FLNA	
5617	PRL	
23276	KLHL18	
8416	ANXA9	
7857	SCG2	
1628	DBP	
4070	TACSTD2	
26532	OR10H3	
9159	PCSK7	
1369	CPN1	
440738	MAP1LC3C	
7781	SLC30A3	
8470	SORBS2	
64359	NXN	
23129	PLXND1	
3430	IFI35	
7289	TULP3	
54869	EPS8L1	
55867	SLC22A11	
775	CACNA1C	
1687	GSDME	
11247	NXPH4	
2896	GRN	
1525	CXADR	
5565	PRKAB2	
51177	PLEKHO1	
7756	ZNF207	
80198	MUS81	
2104	ESRRG	
55092	TMEM51	
8878	SQSTM1	
8409	UXT	
26576	SRPK3	
29118	DDX25	
51042	ZNF593	
7103	TSPAN8	
150	ADRA2A	
22795	NID2	
6185	RPN2	
51176	LEF1	
3631	INPP4A	
6742	SSBP1	
8850	KAT2B	
5734	PTGER4	
25975	EGFL6	
479	ATP12A	
29114	TAGLN3	
10526	IPO8	
56902	PNO1	
51571	CYRIB	
9032	TM4SF5	
2002	ELK1	
7252	TSHB	
23527	ACAP2	
22861	NLRP1	
5626	PROP1	
488	ATP2A2	
9871	SEC24D	
105	ADARB2	
6844	VAMP2	
1443	CSH2	
5156	PDGFRA	
27296	TP53TG5	
54715	RBFOX1	
90333	ZNF468	
10780	ZNF234	
5238	PGM3	
375057	STUM	
9181	ARHGEF2	
29889	GNL2	
7067	THRA	
23333	DPY19L1	
602	BCL3	
6702	SPRR2C	
55298	RNF121	
9573	GDF3	
27242	TNFRSF21	
6386	SDCBP	
550	AUP1	
8029	CUBN	
2247	FGF2	
10714	POLD3	
9961	MVP	
81875	ISG20L2	
114876	OSBPL1A	
9754	STARD8	
55937	APOM	
130	ADH6	
2551	GABPA	
5165	PDK3	
10482	NXF1	
3698	ITIH2	
7301	TYRO3	
4359	MPZ	
79814	AGMAT	
4792	NFKBIA	
10781	ZNF266	
442194	OR10C1	
1366	CLDN7	
7633	ZNF79	
56271	BEX4	
64849	SLC13A3	
353	APRT	
5208	PFKFB2	
80069	LINC00574	
25809	TTLL1	
3914	LAMB3	
6097	RORC	
983	CDK1	
56911	MAP3K7CL	
285	ANGPT2	
4543	MTNR1A	
27345	KCNMB4	
27123	DKK2	
4828	NMB	
2765	GML	
5276	SERPINI2	
22807	IKZF2	
55076	TMEM45A	
10488	CREB3	
8880	FUBP1	
1179	CLCA1	
10446	LRRN2	
26289	AK5	
23074	BLTP3B	
27097	TAF5L	
55505	NOP10	
7040	TGFB1	
51307	FAM53C	
29944	PNMA3	
4868	NPHS1	
26112	CCDC69	
10343	PKDREJ	
51474	LIMA1	
4481	MSR1	
90627	STARD13	
51092	SIDT2	
945	CD33	
80279	CDK5RAP3	
158427	TSTD2	
54475	NLE1	
100996485	PITX1-AS1	
57645	POGK	
5680	PSG11	
163	AP2B1	
23194	FBXL7	
27238	GPKOW	
9107	MTMR6	
79098	C1orf116	
6357	CCL13	
9368	NHERF1	
8932	MBD2	
9265	CYTH3	
3626	INHBC	
55139	ANKZF1	
55796	MBNL3	
10747	MASP2	
10180	RBM6	
2568	GABRP	
1609	DGKQ	
23510	KCTD2	
26952	SMR3A	
27232	GNMT	
943	TNFRSF8	
5228	PGF	
27075	TSPAN13	
3858	KRT10	
51599	LSR	
258	AMBN	
10280	SIGMAR1	
56339	METTL3	
23322	RPGRIP1L	
10136	CELA3A	
2850	GPR27	
716	C1S	
5969	REG1CP	
79833	GEMIN6	
22879	MON1B	
2581	GALC	
9260	PDLIM7	
10205	MPZL2	
79183	TTPAL	
10548	TM9SF1	
55831	EMC3	
29799	YPEL1	
269	AMHR2	
55957	LIN37	
80319	CXXC4	
79847	SLC68A1	
11168	PSIP1	
10101	NUBP2	
78987	CRELD1	
10924	SMPDL3A	
101927051	PDXP-DT	
4591	TRIM37	
6483	ST3GAL2	
79019	CENPM	
10590	SCGN	
6814	STXBP3	
353299	RGSL1	
25992	SNED1	
29115	SAP30BP	
1039	CDR2	
23406	COTL1	
25988	HINFP	
43849	KLK12	
2138	EYA1	
55129	ANO10	
6399	TRAPPC2	
6422	SFRP1	
6334	SCN8A	
250	ALPP	
8805	TRIM24	
10216	PRG4	
10024	TROAP	
57405	SPC25	
85452	CFAP74	
2958	GTF2A2	
56676	ASCL3	
25880	TMEM186	
54980	C2orf42	
10885	WDR3	
139322	APOOL	
10376	TUBA1B	
29121	CLEC2D	
55203	LGI2	
10666	CD226	
9038	TAAR5	
23591	FAM215A	
5962	RDX	
26574	AATF	
2281	FKBP1B	
51411	BIN2	
5062	PAK2	
2752	GLUL	
3549	IHH	
26225	ARL5A	
23157	SEPTIN6	
10816	SPINT3	
8798	DYRK4	
100287932	TIMM23	
9530	BAG4	
10346	TRIM22	
23328	SASH1	
9896	FIG4	
9228	DLGAP2	
84975	SLC61A1	
5742	PTGS1	
54976	ADISSP	
9632	SEC24C	
8322	FZD4	
1491	CTH	
93	ACVR2B	
10881	ACTL7A	
1104	RCC1	
7490	WT1	
64766	S100PBP	
6314	ATXN7	
5378	PMS1	
9127	P2RX6	
51716	CES1P1	
2835	GPR12	
617	BCS1L	
8835	SOCS2	
56623	INPP5E	
54881	TEX10	
23545	ATP6V0A2	
1728	NQO1	
5915	RARB	
4846	NOS3	
8890	EIF2B4	
9356	SLC22A6	
23503	ZFYVE26	
23546	SYNGR4	
4350	MPG	
65220	NADK	
23382	AHCYL2	
51289	RXFP3	
10061	ABCF2	
102	ADAM10	
10093	ARPC4	
1802	DPH2	
64794	DDX31	
23483	TGDS	
6181	RPLP2	
868	CBLB	
11228	RASSF8	
8563	THOC5	
5790	PTPRCAP	
6510	SLC1A5	
2572	GAD2	
8407	TAGLN2	
79770	TXNDC15	
4089	SMAD4	
5243	ABCB1	
4358	MPV17	
3820	KLRB1	
60625	DHX35	
6135	RPL11	
5075	PAX1	
4990	SIX6	
10589	DRAP1	
9231	DLG5	
8471	IRS4	
3354	HTR1E	
9821	RB1CC1	
79971	WLS	
9956	HS3ST2	
6929	TCF3	
8871	SYNJ2	
7462	LAT2	
5710	PSMD4	
9580	SOX13	
23544	SEZ6L	
11133	KPTN	
119	ADD2	
2981	GUCA2B	
79184	BRCC3	
8636	SSNA1	
54555	DDX49	
9364	RAB28	
26033	ATRNL1	
1136	CHRNA3	
157	GRK3	
153	ADRB1	
5286	PIK3C2A	
685	BTC	
2797	GNRH2	
27241	BBS9	
6565	SLC15A2	
7855	FZD5	
25778	DSTYK	
6150	MRPL23	
2116	ETV2	
2625	GATA3	
6569	SLC34A1	
6443	SGCB	
5889	RAD51C	
26470	SEZ6L2	
81609	SNX27	
79695	GALNT12	
23538	OR52A1	
27179	IL36A	
2067	ERCC1	
117246	FTSJ3	
7768	ZNF225	
5063	PAK3	
3359	HTR3A	
5175	PECAM1	
10465	PPIH	
5521	PPP2R2B	
23232	TBC1D12	
5091	PC	
1984	EIF5A	
5204	PFDN5	
116285	ACSM1	
80013	MINDY3	
8841	HDAC3	
598	BCL2L1	
54900	LAX1	
2287	FKBP3	
51268	PIPOX	
12	SERPINA3	
5284	PIGR	
56114	PCDHGA1	
7763	ZFAND5	
3240	HP	
51151	SLC45A2	
4205	MEF2A	
54442	KCTD5	
51290	ERGIC2	
1647	GADD45A	
22982	DIP2C	
5078	PAX4	
9020	MAP3K14	
5597	MAPK6	
5244	ABCB4	
1305	COL13A1	
55601	DDX60	
11340	EXOSC8	
80741	LY6G5C	
29761	USP25	
80740	LY6G6C	
1000	CDH2	
6051	RNPEP	
29119	CTNNA3	
23468	CBX5	
23026	MYO16	
60482	SLC5A7	
2012	EMP1	
6223	RPS19	
79722	ANKRD55	
30009	TBX21	
80308	FLAD1	
338	APOB	
55657	ZNF692	
56882	CDC42SE1	
489	ATP2A3	
2959	GTF2B	
5588	PRKCQ	
29091	STXBP6	
187	APLNR	
794	CALB2	
64135	IFIH1	
2977	GUCY1A2	
26003	GORASP2	
5411	PNN	
11136	SLC7A9	
6697	SPR	
4267	CD99	
6625	SNRNP70	
1269	CNR2	
23629	BRD7P3	
5493	PPL	
10561	IFI44	
59335	PRDM12	
730227	BTG2-DT	
441151	TMEM151B	
22845	DOLK	
5326	PLAGL2	
64097	EPB41L4A	
29999	FSCN3	
5475	PPEF1	
8566	PDXK	
6188	RPS3	
2740	GLP1R	
51704	GPRC5B	
2048	EPHB2	
54733	SLC35F2	
148022	TICAM1	
9910	RABGAP1L	
595	CCND1	
6785	ELOVL4	
1787	TRDMT1	
2099	ESR1	
1823	DSC1	
54407	SLC38A2	
8893	EIF2B5	
1238	ACKR2	
22823	MTF2	
3384	ICAM2	
5122	PCSK1	
4761	NEUROD2	
4935	GPR143	
51701	NLK	
51136	RNFT1	
60676	PAPPA2	
3600	IL15	
57579	FAM135A	
23305	ACSL6	
1742	DLG4	
57794	SUGP1	
814	CAMK4	
5618	PRLR	
27299	ADAMDEC1	
114548	NLRP3	
7980	TFPI2	
56951	C5orf15	
28974	C19orf53	
7182	NR2C2	
967	CD63	
4803	NGF	
6037	RNASE3	
251	ALPG	
2736	GLI2	
29123	ANKRD11	
23526	ARHGAP45	
100131825	CADM3-AS1	
5984	RFC4	
23657	SLC7A11	
10633	RASL10A	
6885	MAP3K7	
131578	LRRC15	
54985	HCFC1R1	
10773	ZBTB6	
55589	BMP2K	
1137	CHRNA4	
955	ENTPD6	
9727	RAB11FIP3	
284325	ACTMAP	
23307	FKBP15	
7084	TK2	
4804	NGFR	
55625	ZDHHC7	
55329	MNS1	
256364	EML3	
2719	GPC3	
57733	GBA3	
55038	CDCA4	
59339	PLEKHA2	
7072	TIA1	
4583	MUC2	
9687	GREB1	
10961	ERP29	
10207	PATJ	
55086	RADX	
117	ADCYAP1R1	
123803	NTAN1	
2665	GDI2	
376267	RAB15	
23116	TOGARAM1	
2870	GRK6	
30008	EFEMP2	
1434	CSE1L	
6809	STX3	
51100	SH3GLB1	
23362	PSD3	
23034	SAMD4A	
339524	LINC01140	
5332	PLCB4	
8689	KRT36	
64430	PCNX4	
7373	COL14A1	
3851	KRT4	
10564	ARFGEF2	
1133	CHRM5	
81671	VMP1	
11116	CEP43	
1116	CHI3L1	
23516	SLC39A14	
2224	FDPS	
55056	GABPB1-IT1	
89853	MVB12B	
3074	HEXB	
8911	CACNA1I	
7430	EZR	
23163	GGA3	
8895	CPNE3	
3172	HNF4A	
54328	GPR173	
2861	GPR37	
6890	TAP1	
80063	ATF7IP2	
51127	TRIM17	
50834	TAS2R1	
3703	STT3A	
5526	PPP2R5B	
3931	LCAT	
124222	PAQR4	
11285	B4GALT7	
5798	PTPRN	
2673	GFPT1	
55707	NECAP2	
64170	CARD9	
4335	MNT	
7130	TNFAIP6	
1117	CHI3L2	
7389	UROD	
53340	SPA17	
6392	SDHD	
79092	CARD14	
11097	NUP42	
6363	CCL19	
378708	CENPS	
400084	LINC00939	
3361	HTR5A	
80161	ASMTL-AS1	
1844	DUSP2	
10418	SPON1	
2827	GPR3	
25984	KRT23	
9421	HAND1	
79176	FBXL15	
79651	RHBDF2	
11245	GPR176	
4060	LUM	
58510	PRODH2	
10840	ALDH1L1	
57019	CIAPIN1	
54996	MTARC2	
80758	PRR7	
1807	DPYS	
3161	HMMR	
26585	GREM1	
55088	CCDC186	
9319	TRIP13	
23242	COBL	
3930	LBR	
36	ACADSB	
59343	SENP2	
3170	FOXA2	
51236	HGH1	
2830	GPR6	
125058	TBC1D16	
27019	DNAI1	
54832	VPS13C	
93436	ARMC6	
4601	MXI1	
23264	ZC3H7B	
2334	AFF2	
3120	HLA-DQB2	
10052	GJC1	
23022	PALLD	
9390	SLC22A13	
6677	SPAM1	
1005	CDH7	
1155	TBCB	
9369	NRXN3	
216	ALDH1A1	
22796	COG2	
8456	FOXN1	
5910	RAP1GDS1	
255926	ADAM5	
4499	MT1M	
7014	TERF2	
978	CDA	
29959	NRBP1	
3162	HMOX1	
10314	LANCL1	
81614	NIPA2	
54972	TMEM132A	
29099	COMMD9	
50613	UBQLN3	
23218	NBEAL2	
545	ATR	
26471	NUPR1	
9506	PAGE4	
26504	CNNM4	
10134	BCAP31	
307	ANXA4	
55909	BIN3	
9851	KIAA0753	
10089	KCNK7	
2993	GYPA	
10249	GLYAT	
83637	ZMIZ2	
23155	CLCC1	
146691	TOM1L2	
387509	GPR153	
5542	PRB1	
23072	HECW1	
11018	TMED1	
60314	MYG1	
7818	DAP3	
7010	TEK	
6676	SPAG4	
3235	HOXD9	
11235	PDCD10	
10014	HDAC5	
5977	DPF2	
2880	GPX5	
51147	ING4	
383	ARG1	
51275	MAPKAPK5-AS1	
26251	KCNG2	
5099	PCDH7	
7520	XRCC5	
51026	GOLT1B	
84560	MT4	
1054	CEBPG	
25898	RCHY1	
4185	ADAM11	
79668	PARP8	
10107	TRIM10	
1144	CHRND	
2267	FGL1	
3355	HTR1F	
9874	TLK1	
3895	KTN1	
4018	LPA	
1677	DFFB	
8801	SUCLG2	
10895	PPBPP2	
1203	CLN5	
2591	GALNT3	
55200	PLEKHG6	
1796	DOK1	
9134	CCNE2	
8688	KRT37	
3960	LGALS4	
6404	SELPLG	
9049	AIP	
1208	CLPS	
10979	FERMT2	
27035	NOX1	
9229	DLGAP1	
1178	CLC	
54438	GFOD1	
5229	PGGT1B	
53841	CDHR5	
2213	FCGR2B	
79679	VTCN1	
10798	OR5I1	
2309	FOXO3	
10330	CNPY2	
1737	DLAT	
5576	PRKAR2A	
10892	MALT1	
6017	RLBP1	
23480	SEC61G	
26211	OR2F1	
51198	CDKN2A-AS1	
23329	TBC1D30	
2661	GDF9	
6915	TBXA2R	
1019	CDK4	
29082	CHMP4A	
41	ASIC1	
1406	CRX	
375346	STIMATE	
1356	CP	
10683	DLL3	
3200	HOXA3	
9908	G3BP2	
2273	FHL1	
8204	NRIP1	
7259	TSPYL1	
10765	KDM5B	
6568	SLC17A1	
54810	GIPC2	
55243	KIRREL1	
9767	JADE3	
4603	MYBL1	
51134	CEP83	
64114	TMBIM1	
3801	KIFC3	
8796	SCEL	
84516	DCTN5	
29097	CNIH4	
6507	SLC1A3	
2674	GFRA1	
3268	AGFG2	
1008	CDH10	
23705	CADM1	
4991	OR1D2	
51280	GOLM1	
8139	GAN	
10399	RACK1	
429	ASCL1	
27147	DENND2A	
51232	CRIM1	
8288	EPX	
51386	EIF3L	
4059	BCAM	
23381	SMG5	
5579	PRKCB	
3383	ICAM1	
26121	PRPF31	
1998	ELF2	
51104	ABHD17B	
335	APOA1	
8556	CDC14A	
79741	CCDC7	
3281	HSBP1	
5702	PSMC3	
10062	NR1H3	
3563	IL3RA	
92558	BICDL1	
390999	PRAMEF12	
10328	EMC8	
8721	EDF1	
55036	CCDC40	
25788	RAD54B	
80108	ZFP2	
55596	ZCCHC8	
3512	JCHAIN	
9943	OXSR1	
1318	SLC31A2	
26279	PLA2G2D	
23336	SYNM	
10575	CCT4	
10401	PIAS3	
81537	SGPP1	
2648	KAT2A	
11129	CLASRP	
5771	PTPN2	
83989	ARB2A	
55768	NGLY1	
79901	CYBRD1	
23585	TMEM50A	
4987	OPRL1	
100133941	CD24	
727897	MUC5B	
27257	LSM1	
3284	HSD3B2	
3755	KCNG1	
55374	TMCO6	
10871	CD300C	
55793	MINDY1	
50839	TAS2R10	
4931	NVL	
55640	FLVCR2	
6332	SCN7A	
79574	EPS8L3	
6132	RPL8	
58986	PGAP6	
51585	PCF11	
51559	NT5DC3	
54914	FOCAD	
129025	ZNF280A	
1827	RCAN1	
55245	UQCC1	
23613	ZMYND8	
3053	SERPIND1	
1291	COL6A1	
3166	HMX1	
5672	PSG4	
9446	GSTO1	
57396	CLK4	
55891	LENEP	
6038	RNASE4	
7804	LRP8	
25937	WWTR1	
51678	PALS2	
23636	NUP62	
80271	ITPKC	
22938	SNW1	
1791	DNTT	
79760	GEMIN7	
10553	HTATIP2	
79637	ARMC7	
65003	MRPL11	
1237	CCR8	
79979	TRMT2B	
6035	RNASE1	
3098	HK1	
9906	SLC35E2A	
6512	SLC1A7	
9702	CEP57	
79874	RABEP2	
4772	NFATC1	
29074	MRPL18	
400506	KNOP1	
10121	ACTR1A	
9650	MTFR1	
1013	CDH15	
84908	TIMCC	
404093	CUEDC1	
9675	TTI1	
51747	LUC7L3	
9817	KEAP1	
2677	GGCX	
28990	ASTE1	
79608	RIC3	
5905	RANGAP1	
4316	MMP7	
5651	TMPRSS15	
80303	EFHD1	
23118	TAB2	
10947	AP3M2	
7678	ZNF124	
9627	SNCAIP	
56244	BTNL2	
682	BSG	
26525	IL36RN	
5714	PSMD8	
9262	STK17B	
6405	SEMA3F	
10059	DNM1L	
7881	KCNAB1	
3763	KCNJ6	
55	ACP3	
27347	STK39	
6636	SNRPF	
